准确性权重,时间权重,稳定性权重,最优方案,最低综合风险,风险_15/18,风险_16/18,风险_18/22
0.33,0.029999999999999916,0.64,18/22,0.027081026052689104,0.14395826455183056,0.07060330387659247,0.027081026052689104
0.33,0.019999999999999907,0.65,18/22,0.022953150183240196,0.14381235764974387,0.06878222308472515,0.022953150183240196
0.33,0.009999999999999898,0.66,18/22,0.018825274313791288,0.14366645074765722,0.06696114229285785,0.018825274313791288
0.33,-1.1102230246251565e-16,0.67,18/22,0.014697398444342383,0.14352054384557053,0.06514006150099054,0.014697398444342383
0.34,0.6599999999999999,0.0,15/18,0.15234799162103574,0.15234799162103574,0.18548715320365683,0.2875825815384046
0.34,0.6499999999999999,0.01,15/18,0.15220208471894905,0.15220208471894905,0.1836660724117895,0.2834547056689557
0.34,0.6399999999999999,0.02,15/18,0.1520561778168624,0.1520561778168624,0.1818449916199222,0.2793268297995068
0.34,0.6299999999999999,0.03,15/18,0.1519102709147757,0.1519102709147757,0.18002391082805488,0.2751989539300579
0.34,0.6199999999999999,0.04,15/18,0.15176436401268903,0.15176436401268903,0.1782028300361876,0.271071078060609
0.34,0.6099999999999999,0.05,15/18,0.15161845711060234,0.15161845711060234,0.17638174924432026,0.2669432021911601
0.34,0.5999999999999999,0.06,15/18,0.1514725502085157,0.1514725502085157,0.17456066845245294,0.2628153263217112
0.34,0.5899999999999999,0.07,15/18,0.151326643306429,0.151326643306429,0.17273958766058567,0.25868745045226227
0.34,0.58,0.08,15/18,0.15118073640434232,0.15118073640434232,0.17091850686871837,0.2545595745828134
0.34,0.57,0.09,15/18,0.15103482950225566,0.15103482950225566,0.16909742607685108,0.2504316987133645
0.34,0.5599999999999999,0.1,15/18,0.150888922600169,0.150888922600169,0.16727634528498375,0.2463038228439156
0.34,0.5499999999999999,0.11,15/18,0.1507430156980823,0.1507430156980823,0.16545526449311643,0.2421759469744667
0.34,0.5399999999999999,0.12,15/18,0.1505971087959956,0.1505971087959956,0.16363418370124913,0.2380480711050178
0.34,0.5299999999999999,0.13,15/18,0.15045120189390895,0.15045120189390895,0.1618131029093818,0.2339201952355689
0.34,0.5199999999999999,0.14,15/18,0.1503052949918223,0.1503052949918223,0.1599920221175145,0.22979231936611996
0.34,0.5099999999999999,0.15,15/18,0.15015938808973558,0.15015938808973558,0.1581709413256472,0.22566444349667106
0.34,0.4999999999999999,0.16,15/18,0.15001348118764893,0.15001348118764893,0.1563498605337799,0.22153656762722215
0.34,0.4899999999999999,0.17,15/18,0.14986757428556224,0.14986757428556224,0.1545287797419126,0.21740869175777325
0.34,0.4799999999999999,0.18,15/18,0.14972166738347556,0.14972166738347556,0.15270769895004527,0.21328081588832437
0.34,0.4699999999999999,0.19,15/18,0.14957576048138888,0.14957576048138888,0.150886618158178,0.20915294001887547
0.34,0.4599999999999999,0.2,16/18,0.14906553736631067,0.14942985357930222,0.14906553736631067,0.20502506414942656
0.34,0.44999999999999996,0.21,16/18,0.14724445657444335,0.14928394667721556,0.14724445657444335,0.20089718827997768
0.34,0.43999999999999995,0.22,16/18,0.14542337578257605,0.14913803977512888,0.14542337578257605,0.19676931241052878
0.34,0.42999999999999994,0.23,16/18,0.14360229499070876,0.1489921328730422,0.14360229499070876,0.19264143654107985
0.34,0.41999999999999993,0.24,16/18,0.14178121419884146,0.1488462259709555,0.14178121419884146,0.18851356067163094
0.34,0.4099999999999999,0.25,16/18,0.1399601334069741,0.14870031906886882,0.1399601334069741,0.18438568480218204
0.34,0.3999999999999999,0.26,16/18,0.1381390526151068,0.14855441216678214,0.1381390526151068,0.18025780893273313
0.34,0.3899999999999999,0.27,16/18,0.1363179718232395,0.14840850526469548,0.1363179718232395,0.17612993306328423
0.34,0.3799999999999999,0.28,16/18,0.1344968910313722,0.1482625983626088,0.1344968910313722,0.17200205719383532
0.34,0.36999999999999994,0.29,16/18,0.1326758102395049,0.14811669146052214,0.1326758102395049,0.16787418132438645
0.34,0.35999999999999993,0.3,16/18,0.1308547294476376,0.14797078455843546,0.1308547294476376,0.16374630545493754
0.34,0.3499999999999999,0.31,16/18,0.12903364865577027,0.14782487765634877,0.12903364865577027,0.15961842958548864
0.34,0.3399999999999999,0.32,16/18,0.12721256786390298,0.1476789707542621,0.12721256786390298,0.15549055371603973
0.34,0.3299999999999999,0.33,16/18,0.12539148707203565,0.1475330638521754,0.12539148707203565,0.15136267784659083
0.34,0.3199999999999999,0.34,16/18,0.12357040628016834,0.14738715695008875,0.12357040628016834,0.14723480197714192
0.34,0.30999999999999994,0.35,16/18,0.12174932548830104,0.14724125004800206,0.12174932548830104,0.14310692610769302
0.34,0.29999999999999993,0.36,16/18,0.11992824469643373,0.14709534314591538,0.11992824469643373,0.1389790502382441
0.34,0.2899999999999999,0.37,16/18,0.11810716390456644,0.14694943624382872,0.11810716390456644,0.1348511743687952
0.34,0.2799999999999999,0.38,16/18,0.11628608311269911,0.14680352934174204,0.11628608311269911,0.1307232984993463
0.34,0.2699999999999999,0.39,16/18,0.1144650023208318,0.14665762243965536,0.1144650023208318,0.1265954226298974
0.34,0.2599999999999999,0.4,16/18,0.11264392152896449,0.1465117155375687,0.11264392152896449,0.12246754676044849
0.34,0.24999999999999994,0.41,16/18,0.11082284073709721,0.14636580863548201,0.11082284073709721,0.1183396708909996
0.34,0.23999999999999994,0.42,16/18,0.1090017599452299,0.14621990173339533,0.1090017599452299,0.1142117950215507
0.34,0.22999999999999993,0.43,16/18,0.10718067915336257,0.14607399483130865,0.10718067915336257,0.11008391915210179
0.34,0.21999999999999992,0.44,16/18,0.10535959836149526,0.14592808792922196,0.10535959836149526,0.10595604328265289
0.34,0.2099999999999999,0.45,18/22,0.10182816741320398,0.1457821810271353,0.10353851756962797,0.10182816741320398
0.34,0.1999999999999999,0.46,18/22,0.09770029154375508,0.14563627412504862,0.10171743677776066,0.09770029154375508
0.34,0.18999999999999995,0.47,18/22,0.09357241567430619,0.14549036722296194,0.09989635598589336,0.09357241567430619
0.34,0.17999999999999994,0.48,18/22,0.08944453980485728,0.14534446032087528,0.09807527519402603,0.08944453980485728
0.34,0.16999999999999993,0.49,18/22,0.08531666393540838,0.1451985534187886,0.09625419440215874,0.08531666393540838
0.34,0.15999999999999992,0.5,18/22,0.08118878806595947,0.1450526465167019,0.09443311361029143,0.08118878806595947
0.34,0.1499999999999999,0.51,18/22,0.07706091219651055,0.14490673961461525,0.09261203281842412,0.07706091219651055
0.34,0.1399999999999999,0.52,18/22,0.07293303632706165,0.14476083271252854,0.0907909520265568,0.07293303632706165
0.34,0.1299999999999999,0.53,18/22,0.06880516045761274,0.14461492581044189,0.0889698712346895,0.06880516045761274
0.34,0.11999999999999988,0.54,18/22,0.06467728458816384,0.14446901890835523,0.0871487904428222,0.06467728458816384
0.34,0.10999999999999988,0.55,18/22,0.060549408718714934,0.14432311200626852,0.08532770965095487,0.060549408718714934
0.34,0.09999999999999987,0.56,18/22,0.05642153284926603,0.14417720510418186,0.08350662885908756,0.05642153284926603
0.34,0.08999999999999997,0.57,18/22,0.052293656979817166,0.14403129820209518,0.08168554806722028,0.052293656979817166
0.34,0.07999999999999996,0.58,18/22,0.04816578111036826,0.1438853913000085,0.07986446727535296,0.04816578111036826
0.34,0.06999999999999995,0.59,18/22,0.04403790524091935,0.14373948439792184,0.07804338648348566,0.04403790524091935
0.34,0.05999999999999994,0.6,18/22,0.03991002937147044,0.14359357749583515,0.07622230569161835,0.03991002937147044
0.34,0.04999999999999993,0.61,18/22,0.03578215350202153,0.14344767059374847,0.07440122489975104,0.03578215350202153
0.34,0.039999999999999925,0.62,18/22,0.03165427763257263,0.1433017636916618,0.07258014410788373,0.03165427763257263
0.34,0.029999999999999916,0.63,18/22,0.027526401763123723,0.14315585678957513,0.07075906331601642,0.027526401763123723
0.34,0.019999999999999907,0.64,18/22,0.023398525893674815,0.14300994988748844,0.06893798252414912,0.023398525893674815
0.34,0.009999999999999898,0.65,18/22,0.019270650024225906,0.14286404298540176,0.0671169017322818,0.019270650024225906
0.34,-1.1102230246251565e-16,0.66,18/22,0.015142774154777001,0.1427181360833151,0.06529582094041449,0.015142774154777001
0.35,0.65,0.0,15/18,0.15139967695669365,0.15139967695669365,0.1838218318512135,0.2839000813793904
0.35,0.64,0.01,15/18,0.15125377005460697,0.15125377005460697,0.18200075105934618,0.2797722055099415
0.35,0.63,0.02,15/18,0.1511078631525203,0.1511078631525203,0.1801796702674789,0.27564432964049257
0.35,0.62,0.03,15/18,0.1509619562504336,0.1509619562504336,0.17835858947561156,0.27151645377104366
0.35,0.61,0.04,15/18,0.15081604934834691,0.15081604934834691,0.17653750868374427,0.26738857790159476
0.35,0.6,0.05,15/18,0.15067014244626026,0.15067014244626026,0.17471642789187694,0.26326070203214585
0.35,0.5900000000000001,0.06,15/18,0.1505242355441736,0.1505242355441736,0.17289534710000964,0.259132826162697
0.35,0.5800000000000001,0.07,15/18,0.15037832864208692,0.15037832864208692,0.17107426630814238,0.2550049502932481
0.35,0.5700000000000001,0.08,15/18,0.15023242174000023,0.15023242174000023,0.16925318551627505,0.2508770744237992
0.35,0.56,0.09,15/18,0.15008651483791355,0.15008651483791355,0.16743210472440775,0.24674919855435026
0.35,0.55,0.1,15/18,0.1499406079358269,0.1499406079358269,0.16561102393254043,0.24262132268490136
0.35,0.54,0.11,15/18,0.14979470103374018,0.14979470103374018,0.1637899431406731,0.23849344681545245
0.35,0.53,0.12,15/18,0.14964879413165352,0.14964879413165352,0.1619688623488058,0.23436557094600355
0.35,0.52,0.13,15/18,0.14950288722956684,0.14950288722956684,0.16014778155693848,0.23023769507655464
0.35,0.51,0.14,15/18,0.14935698032748018,0.14935698032748018,0.1583267007650712,0.22610981920710574
0.35,0.5,0.15,15/18,0.14921107342539347,0.14921107342539347,0.15650561997320386,0.22198194333765683
0.35,0.49,0.16,15/18,0.1490651665233068,0.1490651665233068,0.15468453918133654,0.21785406746820793
0.35,0.48,0.17,15/18,0.14891925962122013,0.14891925962122013,0.15286345838946924,0.21372619159875902
0.35,0.47000000000000003,0.18,15/18,0.14877335271913347,0.14877335271913347,0.15104237759760195,0.20959831572931015
0.35,0.46,0.19,15/18,0.1486274458170468,0.1486274458170468,0.14922129680573465,0.20547043985986124
0.35,0.45,0.2,16/18,0.14740021601386732,0.1484815389149601,0.14740021601386732,0.2013425639904123
0.35,0.44000000000000006,0.21,16/18,0.14557913522200003,0.14833563201287345,0.14557913522200003,0.19721468812096343
0.35,0.43000000000000005,0.22,16/18,0.14375805443013273,0.14818972511078676,0.14375805443013273,0.19308681225151453
0.35,0.42000000000000004,0.23,16/18,0.1419369736382654,0.1480438182087001,0.1419369736382654,0.18895893638206562
0.35,0.41000000000000003,0.24,16/18,0.1401158928463981,0.1478979113066134,0.1401158928463981,0.18483106051261672
0.35,0.4,0.25,16/18,0.13829481205453079,0.14775200440452674,0.13829481205453079,0.1807031846431678
0.35,0.39,0.26,16/18,0.13647373126266346,0.14760609750244005,0.13647373126266346,0.1765753087737189
0.35,0.38,0.27,16/18,0.1346526504707962,0.1474601906003534,0.1346526504707962,0.17244743290427
0.35,0.37,0.28,16/18,0.13283156967892887,0.1473142836982667,0.13283156967892887,0.1683195570348211
0.35,0.36000000000000004,0.29,16/18,0.13101048888706157,0.14716837679618003,0.13101048888706157,0.1641916811653722
0.35,0.35000000000000003,0.3,16/18,0.12918940809519425,0.14702246989409334,0.12918940809519425,0.1600638052959233
0.35,0.34,0.31,16/18,0.12736832730332695,0.1468765629920067,0.12736832730332695,0.15593592942647438
0.35,0.33,0.32,16/18,0.12554724651145965,0.14673065608991998,0.12554724651145965,0.15180805355702548
0.35,0.32,0.33,16/18,0.12372616571959233,0.14658474918783332,0.12372616571959233,0.14768017768757657
0.35,0.31,0.34,16/18,0.12190508492772502,0.14643884228574663,0.12190508492772502,0.14355230181812767
0.35,0.30000000000000004,0.35,16/18,0.12008400413585771,0.14629293538365995,0.12008400413585771,0.1394244259486788
0.35,0.29000000000000004,0.36,16/18,0.11826292334399043,0.1461470284815733,0.11826292334399043,0.1352965500792299
0.35,0.28,0.37,16/18,0.11644184255212311,0.1460011215794866,0.11644184255212311,0.13116867420978096
0.35,0.27,0.38,16/18,0.11462076176025579,0.14585521467739992,0.11462076176025579,0.12704079834033205
0.35,0.26,0.39,16/18,0.11279968096838848,0.14570930777531327,0.11279968096838848,0.12291292247088315
0.35,0.25,0.4,16/18,0.11097860017652117,0.14556340087322656,0.11097860017652117,0.11878504660143424
0.35,0.24000000000000005,0.41,16/18,0.10915751938465387,0.1454174939711399,0.10915751938465387,0.11465717073198536
0.35,0.23000000000000004,0.42,16/18,0.10733643859278658,0.14527158706905324,0.10733643859278658,0.11052929486253645
0.35,0.22000000000000003,0.43,16/18,0.10551535780091925,0.14512568016696653,0.10551535780091925,0.10640141899308754
0.35,0.21000000000000002,0.44,18/22,0.10227354312363864,0.14497977326487987,0.10369427700905194,0.10227354312363864
0.35,0.2,0.45,18/22,0.09814566725418973,0.14483386636279322,0.10187319621718463,0.09814566725418973
0.35,0.19,0.46,18/22,0.09401779138474083,0.1446879594607065,0.10005211542531732,0.09401779138474083
0.35,0.18000000000000005,0.47,18/22,0.08988991551529193,0.14454205255861985,0.09823103463345004,0.08988991551529193
0.35,0.17000000000000004,0.48,18/22,0.08576203964584303,0.1443961456565332,0.09640995384158271,0.08576203964584303
0.35,0.16000000000000003,0.49,18/22,0.08163416377639413,0.14425023875444648,0.0945888730497154,0.08163416377639413
0.35,0.15000000000000002,0.5,18/22,0.07750628790694522,0.14410433185235982,0.09276779225784809,0.07750628790694522
0.35,0.14,0.51,18/22,0.07337841203749632,0.14395842495027314,0.09094671146598078,0.07337841203749632
0.35,0.13,0.52,18/22,0.06925053616804741,0.14381251804818646,0.08912563067411347,0.06925053616804741
0.35,0.12,0.53,18/22,0.0651226602985985,0.1436666111460998,0.08730454988224617,0.0651226602985985
0.35,0.10999999999999999,0.54,18/22,0.060994784429149594,0.14352070424401311,0.08548346909037885,0.060994784429149594
0.35,0.09999999999999998,0.55,18/22,0.05686690855970068,0.14337479734192643,0.08366238829851154,0.05686690855970068
0.35,0.08999999999999997,0.56,18/22,0.05273903269025178,0.14322889043983977,0.08184130750664423,0.05273903269025178
0.35,0.08000000000000007,0.57,18/22,0.048611156820802914,0.14308298353775306,0.08002022671477696,0.048611156820802914
0.35,0.07000000000000006,0.58,18/22,0.04448328095135401,0.1429370766356664,0.07819914592290964,0.04448328095135401
0.35,0.06000000000000005,0.59,18/22,0.040355405081905105,0.14279116973357972,0.07637806513104232,0.040355405081905105
0.35,0.050000000000000044,0.6,18/22,0.0362275292124562,0.14264526283149304,0.07455698433917501,0.0362275292124562
0.35,0.040000000000000036,0.61,18/22,0.03209965334300729,0.14249935592940638,0.0727359035473077,0.03209965334300729
0.35,0.030000000000000027,0.62,18/22,0.027971777473558383,0.1423534490273197,0.0709148227554404,0.027971777473558383
0.35,0.020000000000000018,0.63,18/22,0.02384390160410948,0.142207542125233,0.0690937419635731,0.02384390160410948
0.35,0.010000000000000009,0.64,18/22,0.01971602573466057,0.14206163522314633,0.06727266117170579,0.01971602573466057
0.35,0.0,0.65,18/22,0.015588149865211664,0.14191572832105967,0.06545158037983848,0.015588149865211664
0.36,0.64,0.0,15/18,0.15045136229235154,0.15045136229235154,0.18215651049877013,0.2802175812203761
0.36,0.63,0.01,15/18,0.15030545539026485,0.15030545539026485,0.1803354297069028,0.2760897053509272
0.36,0.62,0.02,15/18,0.15015954848817817,0.15015954848817817,0.1785143489150355,0.2719618294814783
0.36,0.61,0.03,15/18,0.15001364158609148,0.15001364158609148,0.17669326812316818,0.2678339536120294
0.36,0.6,0.04,15/18,0.1498677346840048,0.1498677346840048,0.1748721873313009,0.2637060777425805
0.36,0.59,0.05,15/18,0.14972182778191814,0.14972182778191814,0.17305110653943362,0.2595782018731316
0.36,0.5800000000000001,0.06,15/18,0.1495759208798315,0.1495759208798315,0.1712300257475663,0.2554503260036827
0.36,0.5700000000000001,0.07,15/18,0.1494300139777448,0.1494300139777448,0.169408944955699,0.2513224501342338
0.36,0.56,0.08,15/18,0.14928410707565812,0.14928410707565812,0.16758786416383167,0.24719457426478486
0.36,0.55,0.09,15/18,0.14913820017357143,0.14913820017357143,0.16576678337196438,0.24306669839533596
0.36,0.54,0.1,15/18,0.14899229327148478,0.14899229327148478,0.16394570258009705,0.23893882252588705
0.36,0.53,0.11,15/18,0.14884638636939806,0.14884638636939806,0.16212462178822973,0.23481094665643815
0.36,0.52,0.12,15/18,0.1487004794673114,0.1487004794673114,0.16030354099636243,0.23068307078698924
0.36,0.51,0.13,15/18,0.14855457256522472,0.14855457256522472,0.15848246020449513,0.22655519491754034
0.36,0.5,0.14,15/18,0.14840866566313807,0.14840866566313807,0.15666137941262784,0.22242731904809143
0.36,0.49,0.15,15/18,0.14826275876105136,0.14826275876105136,0.1548402986207605,0.21829944317864253
0.36,0.48,0.16,15/18,0.1481168518589647,0.1481168518589647,0.1530192178288932,0.21417156730919362
0.36,0.47,0.17,15/18,0.14797094495687801,0.14797094495687801,0.15119813703702592,0.21004369143974472
0.36,0.46,0.18,15/18,0.14782503805479136,0.14782503805479136,0.1493770562451586,0.20591581557029584
0.36,0.45,0.19,16/18,0.1475559754532913,0.14767913115270465,0.1475559754532913,0.2017879397008469
0.36,0.44,0.2,16/18,0.14573489466142397,0.147533224250618,0.14573489466142397,0.197660063831398
0.36,0.43000000000000005,0.21,16/18,0.14391381386955668,0.14738731734853133,0.14391381386955668,0.19353218796194913
0.36,0.42000000000000004,0.22,16/18,0.14209273307768938,0.14724141044644465,0.14209273307768938,0.18940431209250022
0.36,0.41000000000000003,0.23,16/18,0.14027165228582206,0.14709550354435796,0.14027165228582206,0.18527643622305132
0.36,0.4,0.24,16/18,0.13845057149395476,0.14694959664227128,0.13845057149395476,0.1811485603536024
0.36,0.39,0.25,16/18,0.13662949070208744,0.14680368974018462,0.13662949070208744,0.1770206844841535
0.36,0.38,0.26,16/18,0.13480840991022014,0.14665778283809794,0.13480840991022014,0.1728928086147046
0.36,0.37,0.27,16/18,0.13298732911835282,0.14651187593601125,0.13298732911835282,0.1687649327452557
0.36,0.36,0.28,16/18,0.13116624832648552,0.14636596903392457,0.13116624832648552,0.1646370568758068
0.36,0.35000000000000003,0.29,16/18,0.12934516753461822,0.1462200621318379,0.12934516753461822,0.1605091810063579
0.36,0.34,0.3,16/18,0.1275240867427509,0.14607415522975123,0.1275240867427509,0.15638130513690898
0.36,0.33,0.31,16/18,0.1257030059508836,0.14592824832766454,0.1257030059508836,0.15225342926746008
0.36,0.32,0.32,16/18,0.12388192515901629,0.14578234142557786,0.12388192515901629,0.14812555339801117
0.36,0.31,0.33,16/18,0.12206084436714898,0.1456364345234912,0.12206084436714898,0.14399767752856227
0.36,0.3,0.34,16/18,0.12023976357528166,0.14549052762140452,0.12023976357528166,0.13986980165911336
0.36,0.29000000000000004,0.35,16/18,0.11841868278341437,0.14534462071931786,0.11841868278341437,0.13574192578966449
0.36,0.28,0.36,16/18,0.11659760199154706,0.14519871381723115,0.11659760199154706,0.13161404992021558
0.36,0.27,0.37,16/18,0.11477652119967974,0.1450528069151445,0.11477652119967974,0.12748617405076668
0.36,0.26,0.38,16/18,0.11295544040781244,0.1449069000130578,0.11295544040781244,0.12335829818131777
0.36,0.25,0.39,16/18,0.11113435961594513,0.14476099311097113,0.11113435961594513,0.11923042231186887
0.36,0.24,0.4,16/18,0.10931327882407782,0.14461508620888447,0.10931327882407782,0.11510254644241996
0.36,0.23000000000000004,0.41,16/18,0.10749219803221052,0.14446917930679778,0.10749219803221052,0.11097467057297107
0.36,0.22000000000000003,0.42,16/18,0.1056711172403432,0.1443232724047111,0.1056711172403432,0.10684679470352217
0.36,0.21000000000000002,0.43,18/22,0.10271891883407326,0.14417736550262444,0.1038500364484759,0.10271891883407326
0.36,0.2,0.44,18/22,0.09859104296462436,0.14403145860053776,0.10202895565660859,0.09859104296462436
0.36,0.19,0.45,18/22,0.09446316709517545,0.14388555169845108,0.10020787486474128,0.09446316709517545
0.36,0.18,0.46,18/22,0.09033529122572655,0.1437396447963644,0.09838679407287397,0.09033529122572655
0.36,0.17000000000000004,0.47,18/22,0.08620741535627766,0.1435937378942777,0.09656571328100666,0.08620741535627766
0.36,0.16000000000000003,0.48,18/22,0.08207953948682875,0.14344783099219105,0.09474463248913936,0.08207953948682875
0.36,0.15000000000000002,0.49,18/22,0.07795166361737985,0.14330192409010437,0.09292355169727205,0.07795166361737985
0.36,0.14,0.5,18/22,0.07382378774793093,0.14315601718801768,0.09110247090540474,0.07382378774793093
0.36,0.13,0.51,18/22,0.06969591187848202,0.14301011028593102,0.08928139011353743,0.06969591187848202
0.36,0.12,0.52,18/22,0.06556803600903312,0.14286420338384434,0.08746030932167012,0.06556803600903312
0.36,0.10999999999999999,0.53,18/22,0.06144016013958421,0.14271829648175766,0.08563922852980281,0.06144016013958421
0.36,0.09999999999999998,0.54,18/22,0.05731228427013531,0.142572389579671,0.0838181477379355,0.05731228427013531
0.36,0.08999999999999997,0.55,18/22,0.0531844084006864,0.14242648267758432,0.08199706694606819,0.0531844084006864
0.36,0.07999999999999996,0.56,18/22,0.0490565325312375,0.14228057577549763,0.08017598615420088,0.0490565325312375
0.36,0.07000000000000006,0.57,18/22,0.044928656661788635,0.14213466887341097,0.0783549053623336,0.044928656661788635
0.36,0.06000000000000005,0.58,18/22,0.04080078079233972,0.1419887619713243,0.07653382457046629,0.04080078079233972
0.36,0.050000000000000044,0.59,18/22,0.03667290492289082,0.1418428550692376,0.07471274377859898,0.03667290492289082
0.36,0.040000000000000036,0.6,18/22,0.03254502905344191,0.14169694816715095,0.07289166298673166,0.03254502905344191
0.36,0.030000000000000027,0.61,18/22,0.028417153183993002,0.14155104126506426,0.07107058219486435,0.028417153183993002
0.36,0.020000000000000018,0.62,18/22,0.024289277314544097,0.14140513436297758,0.06924950140299704,0.024289277314544097
0.36,0.010000000000000009,0.63,18/22,0.020161401445095192,0.1412592274608909,0.06742842061112973,0.020161401445095192
0.36,0.0,0.64,18/22,0.016033525575646284,0.1411133205588042,0.06560733981926242,0.016033525575646284
0.37,0.63,0.0,15/18,0.14950304762800942,0.14950304762800942,0.18049118914632678,0.2765350810613618
0.37,0.62,0.01,15/18,0.14935714072592274,0.14935714072592274,0.17867010835445946,0.2724072051919129
0.37,0.61,0.02,15/18,0.14921123382383605,0.14921123382383605,0.17684902756259216,0.268279329322464
0.37,0.6,0.03,15/18,0.14906532692174937,0.14906532692174937,0.17502794677072483,0.2641514534530151
0.37,0.59,0.04,15/18,0.14891942001966268,0.14891942001966268,0.17320686597885757,0.2600235775835662
0.37,0.58,0.05,15/18,0.14877351311757603,0.14877351311757603,0.17138578518699024,0.2558957017141173
0.37,0.5700000000000001,0.06,15/18,0.14862760621548937,0.14862760621548937,0.16956470439512294,0.25176782584466845
0.37,0.56,0.07,15/18,0.14848169931340266,0.14848169931340266,0.16774362360325565,0.2476399499752195
0.37,0.55,0.08,15/18,0.148335792411316,0.148335792411316,0.16592254281138832,0.24351207410577058
0.37,0.54,0.09,15/18,0.14818988550922932,0.14818988550922932,0.16410146201952103,0.23938419823632168
0.37,0.53,0.1,15/18,0.14804397860714266,0.14804397860714266,0.1622803812276537,0.23525632236687277
0.37,0.52,0.11,15/18,0.14789807170505595,0.14789807170505595,0.16045930043578638,0.23112844649742387
0.37,0.51,0.12,15/18,0.1477521648029693,0.1477521648029693,0.1586382196439191,0.22700057062797496
0.37,0.5,0.13,15/18,0.1476062579008826,0.1476062579008826,0.15681713885205179,0.22287269475852606
0.37,0.49,0.14,15/18,0.14746035099879595,0.14746035099879595,0.1549960580601845,0.21874481888907715
0.37,0.48,0.15,15/18,0.14731444409670924,0.14731444409670924,0.15317497726831716,0.21461694301962825
0.37,0.47,0.16,15/18,0.14716853719462258,0.14716853719462258,0.15135389647644984,0.21048906715017934
0.37,0.45999999999999996,0.17,15/18,0.1470226302925359,0.1470226302925359,0.14953281568458254,0.20636119128073044
0.37,0.45,0.18,15/18,0.14687672339044924,0.14687672339044924,0.14771173489271525,0.20223331541128153
0.37,0.44,0.19,16/18,0.14589065410084795,0.14673081648836256,0.14589065410084795,0.19810543954183263
0.37,0.43,0.2,16/18,0.14406957330898063,0.14658490958627587,0.14406957330898063,0.19397756367238372
0.37,0.42000000000000004,0.21,16/18,0.14224849251711333,0.14643900268418922,0.14224849251711333,0.18984968780293485
0.37,0.41000000000000003,0.22,16/18,0.14042741172524603,0.14629309578210253,0.14042741172524603,0.18572181193348594
0.37,0.4,0.23,16/18,0.1386063309333787,0.14614718888001588,0.1386063309333787,0.18159393606403704
0.37,0.39,0.24,16/18,0.13678525014151138,0.14600128197792916,0.13678525014151138,0.17746606019458813
0.37,0.38,0.25,16/18,0.1349641693496441,0.1458553750758425,0.1349641693496441,0.17333818432513923
0.37,0.37,0.26,16/18,0.13314308855777676,0.14570946817375582,0.13314308855777676,0.16921030845569032
0.37,0.36,0.27,16/18,0.13132200776590947,0.14556356127166914,0.13132200776590947,0.16508243258624142
0.37,0.35,0.28,16/18,0.12950092697404214,0.14541765436958248,0.12950092697404214,0.1609545567167925
0.37,0.34,0.29,16/18,0.12767984618217487,0.1452717474674958,0.12767984618217487,0.1568266808473436
0.37,0.33,0.3,16/18,0.12585876539030755,0.14512584056540911,0.12585876539030755,0.1526988049778947
0.37,0.32,0.31,16/18,0.12403768459844024,0.14497993366332246,0.12403768459844024,0.1485709291084458
0.37,0.31,0.32,16/18,0.12221660380657293,0.14483402676123575,0.12221660380657293,0.1444430532389969
0.37,0.3,0.33,16/18,0.1203955230147056,0.1446881198591491,0.1203955230147056,0.140315177369548
0.37,0.29,0.34,16/18,0.1185744422228383,0.1445422129570624,0.1185744422228383,0.13618730150009908
0.37,0.28,0.35,16/18,0.11675336143097101,0.14439630605497572,0.11675336143097101,0.1320594256306502
0.37,0.27,0.36,16/18,0.1149322806391037,0.14425039915288904,0.1149322806391037,0.1279315497612013
0.37,0.26,0.37,16/18,0.11311119984723639,0.14410449225080238,0.11311119984723639,0.12380367389175238
0.37,0.25,0.38,16/18,0.11129011905536909,0.1439585853487157,0.11129011905536909,0.11967579802230348
0.37,0.24,0.39,16/18,0.10946903826350177,0.14381267844662904,0.10946903826350177,0.11554792215285457
0.37,0.22999999999999998,0.4,16/18,0.10764795747163446,0.14366677154454233,0.10764795747163446,0.11142004628340567
0.37,0.22000000000000003,0.41,16/18,0.10582687667976716,0.14352086464245567,0.10582687667976716,0.10729217041395678
0.37,0.21000000000000002,0.42,18/22,0.10316429454450787,0.143374957740369,0.10400579588789985,0.10316429454450787
0.37,0.2,0.43,18/22,0.09903641867505897,0.1432290508382823,0.10218471509603254,0.09903641867505897
0.37,0.19,0.44,18/22,0.09490854280561006,0.14308314393619564,0.10036363430416523,0.09490854280561006
0.37,0.18,0.45,18/22,0.09078066693616116,0.142937237034109,0.09854255351229792,0.09078066693616116
0.37,0.16999999999999998,0.46,18/22,0.08665279106671224,0.14279133013202228,0.09672147272043062,0.08665279106671224
0.37,0.16000000000000003,0.47,18/22,0.08252491519726336,0.14264542322993562,0.09490039192856331,0.08252491519726336
0.37,0.15000000000000002,0.48,18/22,0.07839703932781446,0.14249951632784894,0.093079311136696,0.07839703932781446
0.37,0.14,0.49,18/22,0.07426916345836555,0.14235360942576225,0.09125823034482869,0.07426916345836555
0.37,0.13,0.5,18/22,0.07014128758891665,0.1422077025236756,0.08943714955296138,0.07014128758891665
0.37,0.12,0.51,18/22,0.06601341171946774,0.1420617956215889,0.08761606876109407,0.06601341171946774
0.37,0.10999999999999999,0.52,18/22,0.06188553585001884,0.14191588871950223,0.08579498796922677,0.06188553585001884
