误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,状态改变率
1.5,0.005573798376300002,201,问题2_18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0449438202247191
1.5,0.005573798376300002,201,问题2_16_18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.0749063670411985
1.5,0.005573798376300002,202,v2数据切点35.33,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0299625468164794
1.5,0.005573798376300002,202,v2整数切点35_开发18_23,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0299625468164794
1.5,0.005573798376300002,202,v2整数切点35_部署18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0299625468164794
1.5,0.005573798376300002,202,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0299625468164794
1.5,0.005573798376300002,202,问题2_16_18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.052434456928838954
1.5,0.005573798376300002,203,v2数据切点35.33,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.02247191011235955
1.5,0.005573798376300002,203,v2整数切点35_开发18_23,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.02247191011235955
1.5,0.005573798376300002,203,v2整数切点35_部署18_22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.02247191011235955
1.5,0.005573798376300002,203,问题2_18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
1.5,0.005573798376300002,203,问题2_16_18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.04119850187265917
1.5,0.005573798376300002,204,v2数据切点35.33,0.8951310861423221,0.0449438202247191,0.0599250936329588,0.952191235059761,0.0449438202247191
1.5,0.005573798376300002,204,v2整数切点35_开发18_23,0.8951310861423221,0.0449438202247191,0.0599250936329588,0.952191235059761,0.0449438202247191
1.5,0.005573798376300002,204,v2整数切点35_部署18_22,0.8951310861423221,0.0449438202247191,0.0599250936329588,0.952191235059761,0.0449438202247191
1.5,0.005573798376300002,204,问题2_18_22,0.898876404494382,0.0449438202247191,0.056179775280898875,0.9523809523809523,0.0449438202247191
1.5,0.005573798376300002,204,问题2_16_18,0.8314606741573034,0.0749063670411985,0.09363295880149813,0.9173553719008265,0.056179775280898875
1.5,0.005573798376300002,205,v2数据切点35.33,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
1.5,0.005573798376300002,205,v2整数切点35_开发18_23,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
1.5,0.005573798376300002,205,v2整数切点35_部署18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
1.5,0.005573798376300002,205,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
1.5,0.005573798376300002,205,问题2_16_18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.04119850187265917
1.5,0.005573798376300002,206,v2数据切点35.33,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.04119850187265917
1.5,0.005573798376300002,206,v2整数切点35_开发18_23,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.04119850187265917
1.5,0.005573798376300002,206,v2整数切点35_部署18_22,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.04119850187265917
1.5,0.005573798376300002,206,问题2_18_22,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.04119850187265917
1.5,0.005573798376300002,206,问题2_16_18,0.8651685393258427,0.0449438202247191,0.0898876404494382,0.9506172839506173,0.0599250936329588
1.5,0.005573798376300002,207,v2数据切点35.33,0.8876404494382022,0.03745318352059925,0.0749063670411985,0.9595141700404858,0.04868913857677903
1.5,0.005573798376300002,207,v2整数切点35_开发18_23,0.8876404494382022,0.03745318352059925,0.0749063670411985,0.9595141700404858,0.04868913857677903
1.5,0.005573798376300002,207,v2整数切点35_部署18_22,0.8876404494382022,0.03745318352059925,0.0749063670411985,0.9595141700404858,0.04868913857677903
1.5,0.005573798376300002,207,问题2_18_22,0.8913857677902621,0.03745318352059925,0.07116104868913857,0.9596774193548387,0.04868913857677903
1.5,0.005573798376300002,207,问题2_16_18,0.8314606741573034,0.08239700374531835,0.08614232209737828,0.9098360655737705,0.0749063670411985
1.5,0.005573798376300002,208,v2数据切点35.33,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.026217228464419477
1.5,0.005573798376300002,208,v2整数切点35_开发18_23,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.026217228464419477
1.5,0.005573798376300002,208,v2整数切点35_部署18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.026217228464419477
1.5,0.005573798376300002,208,问题2_18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.026217228464419477
1.5,0.005573798376300002,208,问题2_16_18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.06741573033707865
1.5,0.005573798376300002,209,v2数据切点35.33,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.03745318352059925
1.5,0.005573798376300002,209,v2整数切点35_开发18_23,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.03745318352059925
1.5,0.005573798376300002,209,v2整数切点35_部署18_22,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.03745318352059925
1.5,0.005573798376300002,209,问题2_18_22,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.03745318352059925
1.5,0.005573798376300002,209,问题2_16_18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.052434456928838954
1.5,0.005573798376300002,210,v2数据切点35.33,0.8951310861423221,0.033707865168539325,0.07116104868913857,0.9637096774193549,0.056179775280898875
1.5,0.005573798376300002,210,v2整数切点35_开发18_23,0.8951310861423221,0.033707865168539325,0.07116104868913857,0.9637096774193549,0.056179775280898875
1.5,0.005573798376300002,210,v2整数切点35_部署18_22,0.8951310861423221,0.033707865168539325,0.07116104868913857,0.9637096774193549,0.056179775280898875
1.5,0.005573798376300002,210,问题2_18_22,0.8951310861423221,0.033707865168539325,0.07116104868913857,0.9637096774193549,0.052434456928838954
1.5,0.005573798376300002,210,问题2_16_18,0.8389513108614233,0.07116104868913857,0.0898876404494382,0.9218106995884774,0.06367041198501873
1.5,0.005573798376300002,211,v2数据切点35.33,0.9138576779026217,0.04119850187265917,0.0449438202247191,0.9568627450980393,0.04868913857677903
1.5,0.005573798376300002,211,v2整数切点35_开发18_23,0.9138576779026217,0.04119850187265917,0.0449438202247191,0.9568627450980393,0.04868913857677903
1.5,0.005573798376300002,211,v2整数切点35_部署18_22,0.9138576779026217,0.04119850187265917,0.0449438202247191,0.9568627450980393,0.04868913857677903
1.5,0.005573798376300002,211,问题2_18_22,0.9138576779026217,0.04119850187265917,0.0449438202247191,0.9568627450980393,0.0449438202247191
1.5,0.005573798376300002,211,问题2_16_18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.0599250936329588
1.5,0.005573798376300002,212,v2数据切点35.33,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
1.5,0.005573798376300002,212,v2整数切点35_开发18_23,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
1.5,0.005573798376300002,212,v2整数切点35_部署18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
1.5,0.005573798376300002,212,问题2_18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.052434456928838954
1.5,0.005573798376300002,212,问题2_16_18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.0749063670411985
1.5,0.005573798376300002,213,v2数据切点35.33,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04119850187265917
1.5,0.005573798376300002,213,v2整数切点35_开发18_23,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04119850187265917
1.5,0.005573798376300002,213,v2整数切点35_部署18_22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04119850187265917
1.5,0.005573798376300002,213,问题2_18_22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.04119850187265917
1.5,0.005573798376300002,213,问题2_16_18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.06741573033707865
1.5,0.005573798376300002,214,v2数据切点35.33,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,214,v2整数切点35_开发18_23,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,214,v2整数切点35_部署18_22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,214,问题2_18_22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.033707865168539325
1.5,0.005573798376300002,214,问题2_16_18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.06367041198501873
1.5,0.005573798376300002,215,v2数据切点35.33,0.9325842696629213,0.026217228464419477,0.04119850187265917,0.97265625,0.03745318352059925
1.5,0.005573798376300002,215,v2整数切点35_开发18_23,0.9325842696629213,0.026217228464419477,0.04119850187265917,0.97265625,0.03745318352059925
1.5,0.005573798376300002,215,v2整数切点35_部署18_22,0.9325842696629213,0.026217228464419477,0.04119850187265917,0.97265625,0.03745318352059925
1.5,0.005573798376300002,215,问题2_18_22,0.9363295880149812,0.026217228464419477,0.03745318352059925,0.9727626459143969,0.03745318352059925
1.5,0.005573798376300002,215,问题2_16_18,0.8726591760299626,0.04119850187265917,0.08614232209737828,0.9549180327868853,0.04868913857677903
1.5,0.005573798376300002,216,v2数据切点35.33,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0449438202247191
1.5,0.005573798376300002,216,v2整数切点35_开发18_23,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0449438202247191
1.5,0.005573798376300002,216,v2整数切点35_部署18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0449438202247191
1.5,0.005573798376300002,216,问题2_18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0449438202247191
1.5,0.005573798376300002,216,问题2_16_18,0.846441947565543,0.052434456928838954,0.10112359550561797,0.9416666666666667,0.056179775280898875
1.5,0.005573798376300002,217,v2数据切点35.33,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.0449438202247191
1.5,0.005573798376300002,217,v2整数切点35_开发18_23,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.0449438202247191
1.5,0.005573798376300002,217,v2整数切点35_部署18_22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.0449438202247191
1.5,0.005573798376300002,217,问题2_18_22,0.9176029962546817,0.018726591760299626,0.06367041198501873,0.98,0.0449438202247191
1.5,0.005573798376300002,217,问题2_16_18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.06741573033707865
1.5,0.005573798376300002,218,v2数据切点35.33,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.0299625468164794
1.5,0.005573798376300002,218,v2整数切点35_开发18_23,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.0299625468164794
1.5,0.005573798376300002,218,v2整数切点35_部署18_22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.0299625468164794
1.5,0.005573798376300002,218,问题2_18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0299625468164794
1.5,0.005573798376300002,218,问题2_16_18,0.8614232209737828,0.06741573033707865,0.07116104868913857,0.9274193548387096,0.052434456928838954
1.5,0.005573798376300002,219,v2数据切点35.33,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.026217228464419477
1.5,0.005573798376300002,219,v2整数切点35_开发18_23,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.026217228464419477
1.5,0.005573798376300002,219,v2整数切点35_部署18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0299625468164794
1.5,0.005573798376300002,219,问题2_18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.0299625468164794
1.5,0.005573798376300002,219,问题2_16_18,0.8352059925093633,0.06741573033707865,0.09737827715355805,0.9253112033195021,0.04868913857677903
1.5,0.005573798376300002,220,v2数据切点35.33,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.03745318352059925
1.5,0.005573798376300002,220,v2整数切点35_开发18_23,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.03745318352059925
1.5,0.005573798376300002,220,v2整数切点35_部署18_22,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.03745318352059925
1.5,0.005573798376300002,220,问题2_18_22,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.03745318352059925
1.5,0.005573798376300002,220,问题2_16_18,0.8651685393258427,0.0449438202247191,0.0898876404494382,0.9506172839506173,0.052434456928838954
1.5,0.005573798376300002,221,v2数据切点35.33,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.0299625468164794
1.5,0.005573798376300002,221,v2整数切点35_开发18_23,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.0299625468164794
1.5,0.005573798376300002,221,v2整数切点35_部署18_22,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.0299625468164794
1.5,0.005573798376300002,221,问题2_18_22,0.9325842696629213,0.018726591760299626,0.04868913857677903,0.9803149606299213,0.0299625468164794
1.5,0.005573798376300002,221,问题2_16_18,0.8539325842696629,0.04868913857677903,0.09737827715355805,0.946058091286307,0.0449438202247191
1.5,0.005573798376300002,222,v2数据切点35.33,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.056179775280898875
1.5,0.005573798376300002,222,v2整数切点35_开发18_23,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.056179775280898875
1.5,0.005573798376300002,222,v2整数切点35_部署18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.056179775280898875
1.5,0.005573798376300002,222,问题2_18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.052434456928838954
1.5,0.005573798376300002,222,问题2_16_18,0.8576779026217228,0.07116104868913857,0.07116104868913857,0.9233870967741935,0.06367041198501873
1.5,0.005573798376300002,223,v2数据切点35.33,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.04119850187265917
1.5,0.005573798376300002,223,v2整数切点35_开发18_23,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.04119850187265917
1.5,0.005573798376300002,223,v2整数切点35_部署18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.04119850187265917
1.5,0.005573798376300002,223,问题2_18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.04119850187265917
1.5,0.005573798376300002,223,问题2_16_18,0.8614232209737828,0.06367041198501873,0.0749063670411985,0.9311740890688259,0.056179775280898875
1.5,0.005573798376300002,224,v2数据切点35.33,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.04119850187265917
1.5,0.005573798376300002,224,v2整数切点35_开发18_23,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.04119850187265917
1.5,0.005573798376300002,224,v2整数切点35_部署18_22,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.04119850187265917
1.5,0.005573798376300002,224,问题2_18_22,0.9288389513108615,0.033707865168539325,0.03745318352059925,0.9649805447470817,0.04119850187265917
1.5,0.005573798376300002,224,问题2_16_18,0.8764044943820225,0.052434456928838954,0.07116104868913857,0.9435483870967742,0.0449438202247191
1.5,0.005573798376300002,225,v2数据切点35.33,0.9213483146067416,0.03745318352059925,0.04119850187265917,0.9609375,0.026217228464419477
1.5,0.005573798376300002,225,v2整数切点35_开发18_23,0.9213483146067416,0.03745318352059925,0.04119850187265917,0.9609375,0.026217228464419477
1.5,0.005573798376300002,225,v2整数切点35_部署18_22,0.9213483146067416,0.03745318352059925,0.04119850187265917,0.9609375,0.026217228464419477
1.5,0.005573798376300002,225,问题2_18_22,0.9250936329588015,0.03745318352059925,0.03745318352059925,0.9610894941634242,0.026217228464419477
1.5,0.005573798376300002,225,问题2_16_18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.033707865168539325
1.5,0.005573798376300002,226,v2数据切点35.33,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.04119850187265917
1.5,0.005573798376300002,226,v2整数切点35_开发18_23,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.04119850187265917
1.5,0.005573798376300002,226,v2整数切点35_部署18_22,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.04119850187265917
1.5,0.005573798376300002,226,问题2_18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.04119850187265917
1.5,0.005573798376300002,226,问题2_16_18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.056179775280898875
1.5,0.005573798376300002,227,v2数据切点35.33,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
1.5,0.005573798376300002,227,v2整数切点35_开发18_23,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
1.5,0.005573798376300002,227,v2整数切点35_部署18_22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
1.5,0.005573798376300002,227,问题2_18_22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.04119850187265917
1.5,0.005573798376300002,227,问题2_16_18,0.8576779026217228,0.06741573033707865,0.0749063670411985,0.9271255060728745,0.04868913857677903
1.5,0.005573798376300002,228,v2数据切点35.33,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.0299625468164794
1.5,0.005573798376300002,228,v2整数切点35_开发18_23,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.0299625468164794
1.5,0.005573798376300002,228,v2整数切点35_部署18_22,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.0299625468164794
1.5,0.005573798376300002,228,问题2_18_22,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.0299625468164794
1.5,0.005573798376300002,228,问题2_16_18,0.8576779026217228,0.04868913857677903,0.09363295880149813,0.9462809917355371,0.056179775280898875
1.5,0.005573798376300002,229,v2数据切点35.33,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0449438202247191
1.5,0.005573798376300002,229,v2整数切点35_开发18_23,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0449438202247191
1.5,0.005573798376300002,229,v2整数切点35_部署18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0449438202247191
1.5,0.005573798376300002,229,问题2_18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0449438202247191
1.5,0.005573798376300002,229,问题2_16_18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.0599250936329588
1.5,0.005573798376300002,230,v2数据切点35.33,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04868913857677903
1.5,0.005573798376300002,230,v2整数切点35_开发18_23,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04868913857677903
1.5,0.005573798376300002,230,v2整数切点35_部署18_22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04868913857677903
1.5,0.005573798376300002,230,问题2_18_22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.04868913857677903
1.5,0.005573798376300002,230,问题2_16_18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.06741573033707865
1.5,0.005573798376300002,231,v2数据切点35.33,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.056179775280898875
1.5,0.005573798376300002,231,v2整数切点35_开发18_23,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.056179775280898875
1.5,0.005573798376300002,231,v2整数切点35_部署18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.056179775280898875
1.5,0.005573798376300002,231,问题2_18_22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.056179775280898875
1.5,0.005573798376300002,231,问题2_16_18,0.8614232209737828,0.06367041198501873,0.0749063670411985,0.9311740890688259,0.07116104868913857
1.5,0.005573798376300002,232,v2数据切点35.33,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.0299625468164794
1.5,0.005573798376300002,232,v2整数切点35_开发18_23,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.0299625468164794
1.5,0.005573798376300002,232,v2整数切点35_部署18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.0299625468164794
1.5,0.005573798376300002,232,问题2_18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0299625468164794
1.5,0.005573798376300002,232,问题2_16_18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.056179775280898875
1.5,0.005573798376300002,233,v2数据切点35.33,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.04868913857677903
1.5,0.005573798376300002,233,v2整数切点35_开发18_23,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.04868913857677903
1.5,0.005573798376300002,233,v2整数切点35_部署18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.04868913857677903
1.5,0.005573798376300002,233,问题2_18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.04868913857677903
1.5,0.005573798376300002,233,问题2_16_18,0.8614232209737828,0.06367041198501873,0.0749063670411985,0.9311740890688259,0.0599250936329588
1.5,0.005573798376300002,234,v2数据切点35.33,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.026217228464419477
1.5,0.005573798376300002,234,v2整数切点35_开发18_23,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.026217228464419477
1.5,0.005573798376300002,234,v2整数切点35_部署18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.026217228464419477
1.5,0.005573798376300002,234,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.026217228464419477
1.5,0.005573798376300002,234,问题2_16_18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.04868913857677903
1.5,0.005573798376300002,235,v2数据切点35.33,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.018726591760299626
1.5,0.005573798376300002,235,v2整数切点35_开发18_23,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.018726591760299626
1.5,0.005573798376300002,235,v2整数切点35_部署18_22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.018726591760299626
1.5,0.005573798376300002,235,问题2_18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.018726591760299626
1.5,0.005573798376300002,235,问题2_16_18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.04119850187265917
1.5,0.005573798376300002,236,v2数据切点35.33,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,236,v2整数切点35_开发18_23,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,236,v2整数切点35_部署18_22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.033707865168539325
1.5,0.005573798376300002,236,问题2_18_22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.033707865168539325
1.5,0.005573798376300002,236,问题2_16_18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.0599250936329588
1.5,0.005573798376300002,237,v2数据切点35.33,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.0449438202247191
1.5,0.005573798376300002,237,v2整数切点35_开发18_23,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.0449438202247191
1.5,0.005573798376300002,237,v2整数切点35_部署18_22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.0449438202247191
1.5,0.005573798376300002,237,问题2_18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.0449438202247191
1.5,0.005573798376300002,237,问题2_16_18,0.8614232209737828,0.06367041198501873,0.0749063670411985,0.9311740890688259,0.06741573033707865
1.5,0.005573798376300002,238,v2数据切点35.33,0.9063670411985019,0.04119850187265917,0.052434456928838954,0.9565217391304348,0.033707865168539325
1.5,0.005573798376300002,238,v2整数切点35_开发18_23,0.9063670411985019,0.04119850187265917,0.052434456928838954,0.9565217391304348,0.033707865168539325
1.5,0.005573798376300002,238,v2整数切点35_部署18_22,0.9063670411985019,0.04119850187265917,0.052434456928838954,0.9565217391304348,0.033707865168539325
1.5,0.005573798376300002,238,问题2_18_22,0.9101123595505618,0.04119850187265917,0.04868913857677903,0.9566929133858267,0.033707865168539325
1.5,0.005573798376300002,238,问题2_16_18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.04868913857677903
1.5,0.005573798376300002,239,v2数据切点35.33,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
1.5,0.005573798376300002,239,v2整数切点35_开发18_23,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
1.5,0.005573798376300002,239,v2整数切点35_部署18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
1.5,0.005573798376300002,239,问题2_18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.02247191011235955
1.5,0.005573798376300002,239,问题2_16_18,0.8651685393258427,0.0599250936329588,0.0749063670411985,0.9352226720647774,0.04868913857677903
1.5,0.005573798376300002,240,v2数据切点35.33,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04119850187265917
1.5,0.005573798376300002,240,v2整数切点35_开发18_23,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04119850187265917
1.5,0.005573798376300002,240,v2整数切点35_部署18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04119850187265917
1.5,0.005573798376300002,240,问题2_18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.04119850187265917
1.5,0.005573798376300002,240,问题2_16_18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.056179775280898875
1.5,0.005573798376300002,241,v2数据切点35.33,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.03745318352059925
1.5,0.005573798376300002,241,v2整数切点35_开发18_23,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.03745318352059925
